,DELAY BETWEEN RATES (ms),Batch Size,Number of Batches (per run),Number of runs,Delay Increment,Batch Size Increment,,,,,,
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10628,1.10636,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10628,1.10636,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.456,124.466,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.456,124.466,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.344,109.352,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.344,109.352,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.78823,0.78829,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.78823,0.78829,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10628,1.10636,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10628,1.10636,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10628,1.10636,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.44389,1.44401,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.44389,1.44401,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.344,109.352,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.78823,0.78829,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13827,1.13837,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10628,1.10636,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.344,109.352,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.78823,0.78829,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13827,1.13837,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10628,1.10636,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10628,1.10636,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67295,3.67325,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67295,3.67325,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67295,3.67325,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.456,124.466,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.456,124.466,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67295,3.67325,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67295,3.67325,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67295,3.67325,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67305,3.67328,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67305,3.67328,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67305,3.67328,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.78823,0.78829,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.78823,0.78829,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10628,1.10636,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10628,1.10636,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10628,1.10636,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10628,1.10636,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10628,1.10636,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10628,1.10636,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.456,124.466,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.456,124.466,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.344,109.352,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.344,109.352,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13827,1.13837,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13827,1.13837,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13826,1.13833,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13826,1.13833,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.44389,1.44401,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.44389,1.44401,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67305,3.67328,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67305,3.67328,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67305,3.67328,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10628,1.10635,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.44392,1.44401,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10628,1.10635,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.44392,1.44401,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10628,1.10635,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67305,3.67328,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67305,3.67328,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67305,3.67328,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.344,109.349,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.344,109.349,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.459,124.466,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67305,3.67335,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.459,124.466,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67305,3.67335,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67305,3.67335,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.44392,1.44401,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.44392,1.44401,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10626,1.10633,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10626,1.10633,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10626,1.10633,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.78823,0.78829,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.78823,0.78829,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.343,109.348,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.459,124.466,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.343,109.348,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.459,124.466,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13826,1.13833,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13826,1.13833,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10625,1.10633,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10625,1.10633,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10625,1.10633,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13823,1.13833,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13823,1.13833,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.343,109.348,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.343,109.348,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.78826,0.7883,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.78826,0.7883,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.459,124.466,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.459,124.466,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.78826,0.7883,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.78826,0.7883,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13823,1.13833,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13823,1.13833,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.78826,0.78832,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.78826,0.78832,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.46,124.47,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.46,124.47,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.44392,1.44401,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.44392,1.44401,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.44393,1.44405,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.44393,1.44405,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.34,109.348,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.34,109.348,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67305,3.67335,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67305,3.67335,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67305,3.67335,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13823,1.13833,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13823,1.13833,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10629,1.10633,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10629,1.10633,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10629,1.10633,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.34,109.348,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.34,109.348,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10629,1.10633,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10629,1.10633,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.46,124.47,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.46,124.47,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10629,1.10633,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.339,109.343,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.339,109.343,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13824,1.13833,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.459,124.466,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13824,1.13833,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.459,124.466,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.78826,0.78832,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.78826,0.78832,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.44393,1.44394,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.44393,1.44394,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.44393,1.44394,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.44393,1.44394,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67315,3.67338,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67315,3.67338,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67315,3.67338,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.78826,0.78832,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.44393,1.44394,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.78826,0.78832,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.44393,1.44394,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67315,3.67338,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67315,3.67338,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67315,3.67338,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67315,3.67338,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67315,3.67338,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67315,3.67338,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.44381,1.44393,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.44381,1.44393,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.339,109.343,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.339,109.343,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13825,1.13834,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13825,1.13834,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10629,1.10633,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10629,1.10633,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10629,1.10633,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.78834,0.7884,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.78834,0.7884,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67315,3.67345,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67315,3.67345,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67315,3.67345,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.335,109.343,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.335,109.343,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.459,124.466,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.459,124.466,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10629,1.10633,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10629,1.10633,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10629,1.10633,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.459,124.466,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.459,124.466,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13825,1.13834,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13825,1.13834,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10631,1.10639,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10631,1.10639,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.456,124.466,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.456,124.466,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10631,1.10639,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13825,1.13835,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13825,1.13835,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.44381,1.44393,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.44381,1.44393,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13825,1.13835,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13825,1.13835,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.335,109.343,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.78834,0.7884,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.335,109.343,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.78834,0.7884,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10631,1.10639,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.456,124.466,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10631,1.10639,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.456,124.466,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10631,1.10639,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67315,3.67345,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67315,3.67345,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67315,3.67345,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67315,3.67345,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67315,3.67345,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67315,3.67345,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.335,109.339,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.335,109.339,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.44381,1.44393,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.44381,1.44393,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.456,124.466,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.456,124.466,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10639,1.10639,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10639,1.10639,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10639,1.10639,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.335,109.339,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.335,109.339,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67315,3.67345,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67315,3.67345,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67315,3.67345,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.456,124.459,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.456,124.459,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10639,1.10639,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10639,1.10639,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.78834,0.7884,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.78834,0.7884,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10639,1.10639,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.456,124.459,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.456,124.459,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13825,1.13835,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13825,1.13835,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.335,109.339,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.335,109.339,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67315,3.67338,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67315,3.67338,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67315,3.67338,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10639,1.10639,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10639,1.10639,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10639,1.10639,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.448,124.458,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.448,124.458,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67312,3.67335,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67312,3.67335,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67312,3.67335,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.448,124.458,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.448,124.458,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10639,1.10639,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10639,1.10639,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10639,1.10639,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.33,109.338,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.33,109.338,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13825,1.13835,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13825,1.13835,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13824,1.13834,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67305,3.67335,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13824,1.13834,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67305,3.67335,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67305,3.67335,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.44409,1.44421,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.44409,1.44421,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10641,1.10649,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10641,1.10649,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10641,1.10649,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.33,109.338,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.33,109.338,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13824,1.13834,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13824,1.13834,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13824,1.13834,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13824,1.13834,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.78818,0.78824,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.78818,0.78824,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.44409,1.44421,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.44409,1.44421,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67305,3.67335,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67305,3.67335,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67305,3.67335,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67312,3.67335,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67312,3.67335,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67312,3.67335,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13824,1.13834,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13824,1.13834,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.33,109.338,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.33,109.338,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10641,1.10641,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10641,1.10641,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10641,1.10641,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10639,1.10639,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10639,1.10639,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.44409,1.44421,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10639,1.10639,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.44409,1.44421,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.78818,0.78824,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.78818,0.78824,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10639,1.10639,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10639,1.10639,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10639,1.10639,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.448,124.458,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.448,124.458,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.78819,0.78824,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.78819,0.78824,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67315,3.67338,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67315,3.67338,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67315,3.67338,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.33,109.338,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.33,109.338,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13823,1.13833,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13823,1.13833,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.78819,0.78824,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.78819,0.78824,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10639,1.10639,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10639,1.10639,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10639,1.10639,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.44409,1.44417,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.44409,1.44417,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67315,3.67338,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67315,3.67338,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67315,3.67338,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.78819,0.78824,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.78819,0.78824,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67315,3.67345,Market,0,A
